player,attack angle,body direction,bat direction,hand speed,hinge angle,bat speed,velocity vector2,velocity vector,vertical bat angle,body rotation rate,bat rotation rate,x_knob,y_knob,z_knob,x_barrel,y_barrel,z_barrel
Player 1,0.68832105,1.2284155,-0.8304567,8.65492,1.1728201,22.846802,"[13.69216, 11.739135, 14.834586]","[6.7574186, 1.390047, 5.2261558]",-0.363584,,,0.59953064,0.09510787,0.5070767,0.28503484,0.4819613,0.31738567
Player 1,0.6934829,1.2699604,-0.8898782,8.587207,1.1906965,23.081972,"[14.418013, 10.931992, 15.039762]","[6.716583, 1.1557317, 5.224168]",-0.32369658,,,0.6128672,0.09763331,0.5177151,0.31256232,0.50454694,0.3480548
Player 1,0.70162773,1.3114481,-0.9491296,8.498794,1.2084603,23.102562,"[14.921066, 9.966792, 15.163738]","[6.6343017, 0.93162006, 5.2294946]",-0.2837461,,,0.6260275,0.09965592,0.528349,0.3410976,0.52517104,0.3790216
Player 1,0.7535544,1.3522768,-1.0065532,8.257342,1.2250556,22.566988,"[14.356952, 8.545517, 15.676147]","[6.263899, 0.6057792, 5.3460546]",-0.24264003,,,0.63849896,0.10100531,0.539205,0.3685693,0.54288876,0.41104707
Player 1,0.7428614,1.3930905,-1.0644947,8.1521225,1.2421842,22.714241,"[15.055286, 7.767019, 15.557522]","[6.150446, 0.43604746, 5.3328214]",-0.20217393,,,0.6507973,0.10202139,0.55003744,0.3974927,0.55909157,0.442931
Player 1,0.7437522,1.4336715,-1.122685,8.027844,1.2597945,22.778414,"[15.47591, 6.877831, 15.580478]","[5.951083, 0.2524323, 5.382116]",-0.1619532,,,0.6627233,0.10266109,0.5609615,0.42728066,0.5735307,0.4749528
Player 1,0.73812145,1.4741172,-1.18135,7.9507694,1.2780151,22.93602,"[16.007063, 6.0260377, 15.558462]","[5.776756, 0.09235368, 5.4621696]",-0.12218185,,,0.67430204,0.10297073,0.57202405,0.45813212,0.5862864,0.5070143
Player 1,0.7304146,1.5142198,-1.2395798,7.8626113,1.2961438,22.829779,"[16.341282, 5.0819383, 15.327737]","[5.579741, -0.06401321, 5.539229]",-0.08358282,,,0.685463,0.1029367,0.583209,0.48965466,0.59712976,0.5386778
Player 1,0.72796845,1.5543568,-1.2976675,7.871991,1.3140963,22.88338,"[16.652304, 4.1571493, 15.297116]","[5.414654, -0.20065886, 5.7104735]",-0.04571684,,,0.6962565,0.10261384,0.5947002,0.52179784,0.60612327,0.57032335
Player 1,0.71284515,1.5945891,-1.3550771,7.910587,1.3312756,22.817518,"[17.012575, 3.249112, 14.9729805]","[5.3148537, -0.32221293, 5.8502903]",-0.0095496,,,0.7068022,0.10203615,0.6064383,0.5546862,0.613297,0.6013446
Player 1,0.7653736,1.6349889,-1.4112005,8.029293,1.3470014,22.623312,"[16.2207, 2.0662336, 15.709667]","[5.0057106, -0.498601, 6.2581]",0.02771597,,,0.71666354,0.10108248,0.6189499,0.58597684,0.6180509,0.6337317
Player 1,0.7622962,1.6758616,-1.4664317,8.176021,1.3613621,22.561743,"[16.299614, 1.1605444, 15.602786]","[4.9561763, -0.6145018, 6.473485]",0.06376695,,,0.72638726,0.09990338,0.6318761,0.61748946,0.6209989,0.6658664
Player 1,0.7589091,1.7173727,-1.5209839,8.363821,1.3744054,22.589813,"[16.40063, 0.27342802, 15.556148]","[4.946378, -0.7355908, 6.7041597]",0.0987904,,,0.73607606,0.09849589,0.6452507,0.64928627,0.6221896,0.6978598
Player 1,0.7526989,1.7594672,-1.5747901,8.547909,1.3861194,22.584305,"[16.477074, -0.5877107, 15.443071]","[4.9516654, -0.8564168, 6.914789]",0.13262936,,,0.74578226,0.09685484,0.6590397,0.68135226,0.6216682,0.72957695
Player 1,0.74591416,1.8021678,-1.6281286,8.760172,1.3967596,22.676216,"[16.594267, -1.425785, 15.389487]","[4.989145, -0.9681433, 7.1352468]",0.16550183,,,0.75556177,0.0949874,0.67326134,0.71374184,0.6194729,0.7611376
Player 1,0.7387721,1.8450056,-1.6801977,8.899856,1.4059932,22.463598,"[16.464188, -2.1813667, 15.127297]","[4.9738936, -1.0459397, 7.3057394]",0.19680046,,,0.76533544,0.09294015,0.68780965,0.74599904,0.61572576,0.7921067
Player 1,0.7295965,1.8881629,-1.7319859,9.106496,1.4146265,22.565208,"[16.570898, -2.9292676, 15.04728]","[5.006577, -1.1159286, 7.524437]",0.22705685,,,0.7752133,0.0907476,0.7027743,0.77859974,0.61048555,0.82284844
Player 1,0.713446,1.9309134,-1.7823159,9.188955,1.4222081,22.22547,"[16.448153, -3.5361006, 14.561787]","[5.0032344, -1.1472467, 7.621573]",0.25513577,,,0.7850911,0.08847954,0.71794444,0.81106114,0.60399926,0.85256225
Player 1,0.73262113,1.972835,-1.8309195,9.241621,1.4288924,21.731352,"[15.651651, -4.1522903, 14.568084]","[4.8435545, -1.1700325, 7.7832236]",0.28245673,,,0.79469097,0.08614839,0.7334502,0.8421162,0.5962523,0.8821172
Player 1,0.7242221,2.0144649,-1.879979,9.399653,1.436324,21.940098,"[15.764725, -4.854209, 14.591042]","[4.915577, -1.2134894, 7.9194717]",0.30948177,,,0.8044323,0.08373657,0.7492547,0.87345797,0.5871261,0.9117097
Player 1,0.7217376,2.0552886,-1.9284127,9.503349,1.4439359,21.780697,"[15.506909, -5.4648776, 14.471102]","[4.9366417, -1.2551872, 8.022949]",0.33578056,,,0.8141865,0.0812629,0.7652546,0.9043148,0.57678586,0.9410132
Player 1,0.7065803,2.0955503,-1.9767184,9.646031,1.451982,21.8012,"[15.544964, -6.123629, 14.261627]","[5.0572233, -1.3427775, 8.10354]",0.36115742,,,0.82415515,0.07865678,0.78141755,0.9352594,0.56516284,0.9698983
Player 1,0.7006971,2.1347654,-2.0235512,9.692963,1.4596012,21.351902,"[15.100624, -6.6118364, 13.904524]","[5.0830727, -1.4266382, 8.128998]",0.3852242,,,0.8341541,0.07591716,0.7976553,0.965308,0.5525535,0.9980894
Player 1,0.6921113,2.1728928,-2.0689502,9.703125,1.4668744,20.872944,"[14.664622, -7.052288, 13.487928]","[5.0926037, -1.5263773, 8.117031]",0.4079032,,,0.84419805,0.07299891,0.8139055,0.9945156,0.53903633,1.0254976
Player 1,0.68309283,2.2101314,-2.113823,9.747527,1.4745097,20.675737,"[14.380475, -7.6204834, 13.244281]","[5.112613, -1.6759948, 8.128131]",0.42980117,,,0.8543148,0.06979912,0.8302065,1.0231876,0.52437454,1.052469
Player 1,0.6831493,2.246477,-2.15829,9.810329,1.4826324,20.519657,"[13.944177, -8.220311, 13.174194]","[5.092409, -1.8559952, 8.177115]",0.45150495,,,0.86439335,0.06626003,0.84662306,1.0509768,0.5085037,1.0793562
Player 1,0.66864514,2.2818844,-2.2020829,9.842219,1.491019,20.274925,"[13.672881, -8.725298, 12.814391]","[5.1183534, -2.0337503, 8.156936]",0.47202155,,,0.87451774,0.06238353,0.86300194,1.0782276,0.49161407,1.1055324
Player 1,0.6541827,2.3164067,-2.2452006,9.872644,1.4996152,20.031301,"[13.384555, -9.20818, 12.457949]","[5.141533, -2.2198129, 8.130571]",0.49134135,,,0.88469017,0.05814544,0.87933415,1.1049163,0.47374603,1.1309971
Player 1,0.64046,2.350009,-2.2874868,9.883399,1.5083001,19.721992,"[13.043646, -9.617996, 12.077855]","[5.155047, -2.3932712, 8.085749]",0.5093964,,,0.8948922,0.05355809,0.8955915,1.1309439,0.4550287,1.1557041
Player 1,0.6283549,2.3827925,-2.3292954,9.913144,1.5173254,19.524673,"[12.72924, -10.070925, 11.793675]","[5.17675, -2.5729785, 8.0530405]",0.526519,,,0.9051405,0.04860042,0.9117936,1.1563629,0.4353761,1.1798414
Player 1,0.6179289,2.4147627,-2.3706815,9.94642,1.5267419,19.343935,"[12.387861, -10.513024, 11.548545]","[5.192113, -2.753728, 8.024351]",0.5428345,,,0.91542345,0.04328136,0.9279391,1.181118,0.41482437,1.2034749
Player 1,0.6066195,2.4459846,-2.4116948,9.996719,1.5365337,19.18775,"[12.069081, -10.945464, 11.30578]","[5.2230353, -2.9423256, 7.999814]",0.55832344,,,0.92576087,0.03759263,0.94402915,1.2052453,0.39339703,1.2266058
Player 1,0.6148115,2.4762924,-2.4515889,10.033113,1.5461199,18.817513,"[11.371147, -11.184525, 11.262242]","[5.1708922, -3.097262, 8.020735]",0.57360274,,,0.9359863,0.03160354,0.9601514,1.2279743,0.37148035,1.2496071
Player 1,0.6029555,2.5059116,-2.4909284,10.07308,1.5558403,18.605637,"[11.0440235, -11.51638, 10.985535]","[5.2019477, -3.282329, 7.977029]",0.5879693,,,0.9462828,0.02524843,0.97619826,1.2500654,0.34888318,1.2720606
Player 2,0.12528548,-1.407618,3.8090189,0.6377031,-0.83058,0.6782205,"[-0.08038609, 0.42709413, 0.466684]","[-0.00895061, 0.8671491, 0.10921902]",0.8441387,-0.22274849,-0.5742161,0.54320693,-0.90426886,0.5192193,0.7454314,-0.6132553,0.91788197
Player 2,0.11962961,-1.4080583,3.8106089,0.64314747,-0.8317298,0.68161595,"[-0.08523783, 0.43141615, 0.4693115]","[-0.00399012, 0.8719895, 0.10481735]",0.8420859,-0.21821441,-0.5719133,0.54304475,-0.90341,0.52015334,0.7454331,-0.611515,0.9180878
Player 2,0.11235434,-1.4084905,3.8121808,0.6482882,-0.8328694,0.6846164,"[-0.08945479, 0.4356228, 0.4717077]","[0.00412446, 0.8766214, 0.09890986]",0.83999145,-0.21366663,-0.5687728,0.5428743,-0.90254277,0.521092,0.7454511,-0.60976535,0.9182816
Player 2,0.10493691,-1.4089143,3.8137364,0.653409,-0.8340012,0.68818355,"[-0.09396162, 0.43980417, 0.47401142]","[0.01158808, 0.88146865, 0.09284764]",0.8378551,-0.20876753,-0.56589526,0.542695,-0.901667,0.52203536,0.7454842,-0.6080059,0.91846347
Player 2,0.09830503,-1.4093274,3.8152783,0.6585213,-0.8351302,0.69226086,"[-0.09919714, 0.44394583, 0.47615367]","[0.01656099, 0.88631785, 0.08742652]",0.8356817,-0.20329209,-0.5636211,0.5425054,-0.90078294,0.52298343,0.74552745,-0.6062367,0.91863495
Player 2,0.0917461,-1.4097284,3.816806,0.66329485,-0.8362569,0.69611675,"[-0.10468518, 0.44790545, 0.47789305]","[0.02097184, 0.8906257, 0.08196419]",0.8334733,-0.19733343,-0.5611397,0.542305,-0.89989084,0.52393556,0.7455797,-0.60445875,0.91879606
Player 2,0.08493478,-1.4101169,3.8183162,0.66760963,-0.8373784,0.69918925,"[-0.11008678, 0.45152524, 0.47927913]","[0.0262129, 0.8939983, 0.07614738]",0.83123016,-0.1912164,-0.5570461,0.54209393,-0.89899135,0.5248908,0.7456426,-0.6026738,0.91894597
Player 2,0.07785643,-1.410493,3.8198042,0.6714707,-0.8384903,0.7012815,"[-0.11534988, 0.45469406, 0.48043796]","[0.03266159, 0.89627844, 0.06996879]",0.8289521,-0.18512192,-0.5507566,0.54187256,-0.8980853,0.5258485,0.74571866,-0.60088426,0.91908365
Player 2,0.06961921,-1.4108571,3.8212645,0.6746642,-0.8395866,0.7025144,"[-0.12023284, 0.45735332, 0.48118997]","[0.04160372, 0.89747554, 0.06264989]",0.826635,-0.17888074,-0.54313517,0.5416417,-0.8971736,0.52680796,0.74581283,-0.5990919,0.919207
Player 2,0.05997412,-1.4112093,3.822693,0.6771592,-0.84066296,0.7034532,"[-0.12483351, 0.45955473, 0.4814256]","[0.05267059, 0.89790505, 0.05400841]",0.8242749,-0.17210408,-0.5358053,0.5414019,-0.8962571,0.52776814,0.74592954,-0.5972983,0.9193134
Player 2,0.05036724,-1.411548,3.8240924,0.6793891,-0.8417235,0.7047982,"[-0.12993854, 0.4614646, 0.48138964]","[0.06232524, 0.8981687, 0.04538545]",0.8218734,-0.16439568,-0.530192,0.5411522,-0.89533645,0.52872866,0.7460658,-0.5955038,0.9194029
Player 2,0.04190595,-1.4118698,3.8254673,0.6816431,-0.8427768,0.70665824,"[-0.136095, 0.46316892, 0.48123807]","[0.06818246, 0.8985159, 0.03778353]",0.8194375,-0.15549855,-0.5270091,0.54089034,-0.8944121,0.5296893,0.746214,-0.5937084,0.9194777
Player 2,0.03393298,-1.4121722,3.8268213,0.6836736,-0.84382814,0.70861506,"[-0.14303516, 0.46456558, 0.4807592]","[0.07169294, 0.8985612, 0.0305995]",0.8169713,-0.14539136,-0.52593035,0.5406149,-0.89348465,0.53064954,0.7463695,-0.5919125,0.9195388
Player 2,0.02498995,-1.4124533,3.8281531,0.6851347,-0.84487903,0.7107974,"[-0.15031645, 0.46559763, 0.47961798]","[0.07516454, 0.89822733, 0.0225298]",0.81447375,-0.13431738,-0.5253891,0.54032534,-0.8925548,0.5316081,0.7465324,-0.590117,0.9195844
Player 2,0.0140411,-1.4127111,3.8294628,0.6858709,-0.8459309,0.7137899,"[-0.15774088, 0.466317, 0.47758263]","[0.07964894, 0.89784753, 0.01265711]",0.8119402,-0.12264902,-0.5232184,0.5400214,-0.8916231,0.53256327,0.7467048,-0.58832175,0.91961086
Player 2,0.00107507,-1.4129443,3.830745,0.6856675,-0.8469799,0.71671146,"[-0.1649718, 0.4665322, 0.47462824]","[0.08643526, 0.89654124, 0.00096832]",0.8093659,-0.11064573,-0.5179788,0.53970355,-0.8906905,0.5335132,0.74689126,-0.58652866,0.9196147
Player 2,-0.01290545,-1.4131534,3.831988,0.6843346,-0.8480139,0.71750236,"[-0.17164692, 0.46585432, 0.47098932]","[0.09663685, 0.892483, -0.01158586]",0.80675054,-0.09830653,-0.5098436,0.5393726,-0.88975906,0.53445643,0.74709845,-0.58474344,0.9195941
Player 2,-0.02675139,-1.4133385,3.8331823,0.68212175,-0.8490229,0.71585673,"[-0.17807364, 0.4642418, 0.46696833]","[0.10856157, 0.8855268, -0.02387212]",0.8040978,-0.08533633,-0.5009325,0.53902906,-0.8888305,0.5353922,0.7473298,-0.5829718,0.9195496
Player 2,-0.04028532,-1.4134976,3.834328,0.6795394,-0.8500096,0.7138127,"[-0.18499266, 0.46207738, 0.46264026]","[0.11887649, 0.87768817, -0.03570011]",0.801412,-0.07129585,-0.4946279,0.53867185,-0.8879058,0.53632,0.74758184,-0.5812153,0.91948205
Player 2,-0.05434834,-1.413627,3.8354352,0.6769096,-0.8509873,0.7136888,"[-0.19272323, 0.45977086, 0.45790297]","[0.12597162, 0.8711536, -0.04788535]",0.7986937,-0.05608659,-0.49282137,0.5382992,-0.88698506,0.53723866,0.74784815,-0.57947135,0.9193906
Player 2,-0.06932945,-1.4137238,3.8365154,0.67438185,-0.8519709,0.71615976,"[-0.20108317, 0.4574773, 0.45284766]","[0.13011365, 0.8666584, -0.06085587]",0.7959406,-0.04031189,-0.49358845,0.53790975,-0.8860683,0.53814745,0.7481228,-0.5777356,0.91927344
Player 2,-0.08444877,-1.4137872,3.8375735,0.67186123,-0.8529655,0.7192209,"[-0.20956232, 0.4549135, 0.44781122]","[0.13308191, 0.8625583, -0.07387958]",0.7931527,-0.02486612,-0.4928854,0.5375032,-0.8851562,0.5390461,0.74840313,-0.57600766,0.91913027
Player 2,-0.09955916,-1.41382,3.8385992,0.6687977,-0.85395837,0.72001255,"[-0.21729831, 0.45158538, 0.44287974]","[0.1388194, 0.85594344, -0.08661685]",0.79033124,-0.01014696,-0.48834887,0.537081,-0.8842505,0.5399348,0.7486949,-0.5742927,0.91896164
Player 2,-0.11618517,-1.413826,3.8395772,0.6648348,-0.8549304,0.71894693,"[-0.22384878, 0.44760615, 0.4376594]","[0.15005542, 0.8464045, -0.10032495]",0.7874729,0.00417526,-0.48071614,0.5366459,-0.8833529,0.54081327,0.74900925,-0.57259685,0.9187657
Player 2,-0.13523835,-1.413805,3.8405035,0.6606007,-0.8558777,0.7195684,"[-0.22998935, 0.44389045, 0.43180957]","[0.16406694, 0.83701247, -0.11605871]",0.78457034,0.01876315,-0.4724311,0.5361988,-0.8824629,0.5416802,0.74935204,-0.57091993,0.91853863
Player 2,-0.1553239,-1.4137539,3.8413858,0.6570295,-0.8568112,0.72326773,"[-0.23669781, 0.4411465, 0.42550164]","[0.17624806, 0.82996994, -0.13285893]",0.7816211,0.03413947,-0.4657609,0.5357385,-0.881579,0.5425348,0.7497193,-0.5692577,0.91827834
Player 2,-0.17451137,-1.41367,3.8422287,0.65429664,-0.85773784,0.7277656,"[-0.24388327, 0.43923366, 0.41916442]","[0.18594804, 0.82399875, -0.14892803]",0.7786294,0.05041974,-0.46141976,0.5352637,-0.88069963,0.54337704,0.750106,-0.567608,0.9179862
Player 2,-0.19213384,-1.4135529,3.8430302,0.6522287,-0.8586565,0.73129004,"[-0.25115508, 0.43784642, 0.4130544]","[0.19439262, 0.817626, -0.16348927]",0.7756023,0.06724367,-0.45789525,0.5347741,-0.87982386,0.5442072,0.7505092,-0.56597185,0.91766524
Player 2,-0.20858033,-1.4134016,3.8437915,0.65091294,-0.859569,0.73448396,"[-0.25871634, 0.43703476, 0.4071291]","[0.20123996, 0.8114701, -0.17695749]",0.77254474,0.08400715,-0.45230767,0.5342693,-0.87895036,0.54502565,0.750926,-0.5643487,0.91731745
Player 2,-0.22488901,-1.4132159,3.844511,0.64996034,-0.8604744,0.7376957,"[-0.26633993, 0.4365892, 0.4011251]","[0.20801073, 0.8052151, -0.1902468]",0.7694582,0.10029433,-0.44248104,0.53374916,-0.8780782,0.54583234,0.7513565,-0.56273836,0.9169433
Player 2,-0.24243689,-1.4129978,3.845175,0.64827484,-0.86135626,0.7400813,"[-0.27290148, 0.435882, 0.39470482]","[0.21938029, 0.79648834, -0.2043074]",0.7663414,0.11615107,-0.42837754,0.53321606,-0.87720793,0.54662645,0.7518097,-0.56114584,0.91654146
Player 2,-0.2619358,-1.4127505,3.8457675,0.6455341,-0.8621964,0.74248827,"[-0.2780461, 0.43492562, 0.38761368]","[0.2365909, 0.78517574, -0.2198507]",0.76319027,0.13211595,-0.41227618,0.5326726,-0.87634003,0.5474068,0.7522973,-0.5595764,0.916109
Player 2,-0.2825466,-1.4124724,3.8462892,0.6428917,-0.86299604,0.7472206,"[-0.28301707, 0.4346309, 0.3798777]","[0.25452623, 0.77468646, -0.23672979]",0.7600015,0.14904578,-0.3978915,0.5321192,-0.87547326,0.5481721,0.75282073,-0.5580284,0.9156434
Player 2,-0.30228162,-1.412159,3.8467522,0.64161277,-0.8637726,0.7538851,"[-0.2892036, 0.4355486, 0.3719215]","[0.26768664, 0.7670722, -0.2533491]",0.7567778,0.1675851,-0.38782248,0.5315535,-0.87460536,0.5489219,0.75337064,-0.5564962,0.9151449
Player 2,-0.31960174,-1.4118055,3.8471658,0.6418907,-0.86453944,0.75946313,"[-0.2969085, 0.43725643, 0.36424693]","[0.27502188, 0.76078194, -0.2677253]",0.75352937,0.187527,-0.38066518,0.5309726,-0.8737346,0.54965675,0.7539354,-0.554977,0.9146181
Player 2,-0.33503586,-1.4114097,3.8475294,0.643049,-0.8652989,0.76270545,"[-0.3054995, 0.43913436, 0.3568517]","[0.27933216, 0.7537659, -0.27987266]",0.7502667,0.20783861,-0.37146938,0.5303747,-0.8728605,0.5503771,0.7545089,-0.5534722,0.91406727
Player 2,-0.35109845,-1.4109722,3.8478343,0.64395016,-0.86604136,0.7654538,"[-0.3137002, 0.44083717, 0.34917986]","[0.2861341, 0.744928, -0.29228336]",0.7469897,0.22750406,-0.3559231,0.5297607,-0.87198335,0.5510824,0.75509626,-0.5519853,0.91349196
Player 2,-0.3699615,-1.4104962,3.8480613,0.64347976,-0.86674434,0.76987493,"[-0.32013938, 0.44212103, 0.34074327]","[0.3010097, 0.73316276, -0.3073656]",0.74368894,0.24631415,-0.33387503,0.52913404,-0.87110394,0.551771,0.7557136,-0.5505222,0.9128868
Player 2,-0.3910593,-1.4099854,3.8481932,0.6416957,-0.8673868,0.77660507,"[-0.32476732, 0.44309723, 0.33160877]","[0.3234674, 0.7187384, -0.32495865]",0.7403552,0.26497298,-0.30930337,0.528498,-0.87022287,0.5524415,0.7563758,-0.549088,0.9122465
Player 2,-0.41180664,-1.4094393,3.84823,0.6401365,-0.86796993,0.78465056,"[-0.32927686, 0.44443643, 0.32222307]","[0.34571943, 0.70451945, -0.34277403]",0.7369892,0.28510997,-0.28823853,0.5278528,-0.8693395,0.5530935,0.7570822,-0.5476826,0.9115711
Player 2,-0.43061697,-1.4088525,3.848189,0.64025617,-0.8685158,0.7923567,"[-0.3353631, 0.4467333, 0.31287196]","[0.36067998, 0.6932671, -0.3589864]",0.733599,0.30801862,-0.2743489,0.5271952,-0.86845195,0.55372727,0.75781846,-0.5462998,0.9108637
Player 2,-0.44222733,-1.4082154,3.8480864,0.65005136,-0.8690502,0.79614615,"[-0.34862643, 0.45362556, 0.30862635]","[0.363008, 0.6886016, -0.3685881]",0.73019224,0.33347884,-0.2653346,0.5265166,-0.8675545,0.5543479,0.7585649,-0.5449302,0.9101326
Player 2,-0.45382932,-1.4075214,3.8479238,0.6605295,-0.8695816,0.79952407,"[-0.3625453, 0.46093264, 0.30397567]","[0.36353528, 0.68425703, -0.37795305]",0.7267723,0.3604722,-0.2551203,0.5258104,-0.86664283,0.55495983,0.7593127,-0.5435697,0.9093833
Player 2,-0.46628338,-1.4067714,3.8476849,0.67034936,-0.87009263,0.8025593,"[-0.37570012, 0.4679315, 0.2987604]","[0.36836362, 0.6766917, -0.38777012]",0.7233396,0.38776574,-0.23906487,0.5250783,-0.8657177,0.555562,0.7600705,-0.54222465,0.90861505
Player 2,-0.4800308,-1.4059687,3.847346,0.6787661,-0.8705568,0.80574316,"[-0.38736677, 0.47425634, 0.29283327]","[0.3802687, 0.66438305, -0.398564]",0.7198933,0.41503128,-0.2177912,0.5243231,-0.86478055,0.55615294,0.7608524,-0.5409047,0.90782595
Player 2,-0.49502307,-1.4051132,3.8468966,0.68637276,-0.87096274,0.8105587,"[-0.39819342, 0.48032224, 0.28607708]","[0.3961043, 0.6499902, -0.41092566]",0.71642965,0.44306797,-0.19600308,0.5235464,-0.86383146,0.5567309,0.7616661,-0.5396136,0.90701276
Player 2,-0.5107585,-1.4042011,3.846346,0.6945193,-0.8713239,0.8173683,"[-0.40957984, 0.48680657, 0.27860498]","[0.40969005, 0.6375809, -0.42467192]",0.7129454,0.47269887,-0.17839873,0.5227469,-0.8628693,0.55729455,0.7625071,-0.538347,0.90617263
Player 2,-0.5267067,-1.4032269,3.8457084,0.7037634,-0.87166065,0.8246093,"[-0.42216066, 0.4937638, 0.270667]","[0.41825283, 0.62792754, -0.43872687]",0.70944136,0.50435305,-0.16729125,0.5219223,-0.86189294,0.55784285,0.7633653,-0.53709924,0.90530497
Player 2,-0.54265803,-1.402187,3.8449917,0.71370816,-0.87198395,0.8309103,"[-0.43556038, 0.5008462, 0.26233482]","[0.4232407, 0.6191545, -0.4522803]",0.7059225,0.5378769,-0.1617964,0.5210709,-0.86090225,0.5583752,0.7642335,-0.5358689,0.904411
Player 2,-0.558795,-1.4010783,3.8442001,0.72417134,-0.8723011,0.8365646,"[-0.4494528, 0.50811315, 0.253451]","[0.42584813, 0.6108291, -0.4655901]",0.70239246,0.5724776,-0.15771459,0.52019167,-0.85989714,0.55889046,0.7651069,-0.5346551,0.90349126
Player 2,-0.5755334,-1.399898,3.843337,0.7350147,-0.87261826,0.842735,"[-0.4635749, 0.515643, 0.2438386]","[0.4271992, 0.6031685, -0.47954905]",0.6988518,0.6069928,-0.1488533,0.5192841,-0.85887706,0.5593874,0.76598305,-0.5334567,0.90254444
Player 2,-0.5931765,-1.3986471,3.8423903,0.74494123,-0.87292236,0.84968156,"[-0.47686088, 0.52251846, 0.23348588]","[0.432246, 0.5926551, -0.49452573]",0.6952993,0.64066976,-0.1307885,0.51835006,-0.8578433,0.5598642,0.7668694,-0.53227925,0.9015684
Player 2,-0.61140096,-1.3973311,3.8413267,0.75250065,-0.8731748,0.8563385,"[-0.48830009, 0.5275167, 0.22259025]","[0.44605064, 0.5742023, -0.5096992]",0.6917365,0.6738972,-0.10467691,0.5173934,-0.85679936,0.56032,0.76778394,-0.53113854,0.9005628
Player 2,-0.6294497,-1.395953,3.8401213,0.75862396,-0.8733474,0.8623037,"[-0.4988043, 0.5310885, 0.21130456]","[0.46529633, 0.54929996, -0.52427065]",0.6881688,0.7081301,-0.07726815,0.5164163,-0.8557485,0.56075394,0.7687375,-0.53004766,0.899529
Player 2,-0.6476205,-1.3945069,3.8387835,0.7661635,-0.8734557,0.8687805,"[-0.51053447, 0.5353534, 0.19939363]","[0.48057112, 0.5263599, -0.53915954]",0.68459743,0.7449687,-0.05651438,0.51541615,-0.85468936,0.5611648,0.76972216,-0.52900285,0.8984663
Player 2,-0.66697663,-1.3929821,3.8373435,0.77658546,-0.8735405,0.8771314,"[-0.5243013, 0.541696, 0.18643644]","[0.4876015, 0.51080865, -0.5560019]",0.681018,0.7849453,-0.04550843,0.5143886,-0.85361797,0.5615505,0.7707212,-0.5279894,0.89737076
Player 2,-0.6874757,-1.3913714,3.8358192,0.7887961,-0.8736269,0.88750577,"[-0.539024, 0.54951495, 0.17229566]","[0.49026322, 0.49995106, -0.57495207]",0.6774259,0.8269322,-0.03940448,0.5133316,-0.8525313,0.5619089,0.7717256,-0.52699804,0.8962384
Player 2,-0.70826405,-1.3896735,3.8342056,0.800842,-0.87371147,0.8988871,"[-0.55322313, 0.5573238, 0.15710565]","[0.49417865, 0.48797056, -0.594848]",0.6738216,0.868917,-0.02930717,0.51224583,-0.85142934,0.56223804,0.7727377,-0.5260308,0.89506733
Player 2,-0.72851354,-1.3878914,3.832483,0.81110454,-0.87377095,0.9102566,"[-0.5657681, 0.563831, 0.1410374]","[0.5029303, 0.4705061, -0.6144932]",0.6702111,0.9095208,-0.00999668,0.5111344,-0.8503144,0.5625363,0.77376676,-0.5250984,0.89385843
Player 2,-0.7475034,-1.3860307,3.8306265,0.8187064,-0.87377495,0.92167705,"[-0.5759954, 0.5684146, 0.12415437]","[0.5178431, 0.44592994, -0.63345957]",0.6666012,0.9487099,0.01675833,0.5100015,-0.8491899,0.5628021,0.77482474,-0.5242146,0.8926131
Player 2,-0.7651543,-1.3840952,3.828623,0.8243464,-0.8737069,0.93453693,"[-0.58426327, 0.57174176, 0.10627708]","[0.53651625, 0.4172621, -0.6526984]",0.66299546,0.9873372,0.04508016,0.50885063,-0.8480583,0.5630334,0.77591884,-0.5233877,0.8913307
Player 2,-0.7824097,-1.3820838,3.826482,0.8300181,-0.8735774,0.9490753,"[-0.5918865, 0.5753112, 0.08727811]","[0.5533728, 0.39028227, -0.6731218]",0.6593933,1.0264187,0.06917856,0.5076831,-0.84691924,0.5632279,0.7770456,-0.5226143,0.89000875
Player 2,-0.8000637,-1.3799927,3.8242238,0.8370694,-0.8734103,0.9628742,"[-0.59989876, 0.5798691, 0.06751692]","[0.5645002, 0.36747962, -0.69362605]",0.6557984,1.0664415,0.08678618,0.50649846,-0.8457712,0.5633839,0.77819353,-0.5218866,0.888647
Player 2,-0.81794107,-1.3778194,3.8218617,0.8453005,-0.8732215,0.97450846,"[-0.6082391, 0.5850946, 0.04735464]","[0.57076365, 0.34718162, -0.7130219]",0.65221745,1.106902,0.10122788,0.50529605,-0.8446128,0.56350046,0.7793531,-0.52119964,0.8872477
Player 2,-0.83533156,-1.3755636,3.8193972,0.85377103,-0.8730126,0.9856157,"[-0.6161447, 0.5904058, 0.02667701]","[0.57602984, 0.3268085, -0.73195636]",0.64865494,1.1467268,0.11899951,0.5040771,-0.84344393,0.5635766,0.7805225,-0.5205537,0.88581157
Player 2,-0.8508798,-1.3732287,3.816817,0.8614777,-0.87276757,0.9977329,"[-0.62282944, 0.59514505, 0.00544271]","[0.5843602, 0.30309036, -0.7506795]",0.6451144,1.1853628,0.14418375,0.5028441,-0.8422659,0.5636111,0.7817082,-0.51995564,0.88433915
